profile_id,first_activity_time,signup_platform,signup_device_model,signup_country_code,acquisition_source
6566455970235173,2017-08-27 7:28:54,iOS,"iPad4,4",DK,acquisition_source_3
8439463242832548,2017-03-01 3:42:36,Android,motorola XT1585,US,acquisition_source_2
3682581865194329,2017-01-13 15:39:38,iOS,"iPhone6,1",US,acquisition_source_3
9475352029217928,2017-03-09 14:19:01,iOS,"iPhone7,2",AT,acquisition_source_2
4277147016987429,2018-06-02 5:21:39,Android,samsung SAMSUNG-SM-J320AZ,US,acquisition_source_3
3273854042711263,2017-06-29 17:59:48,Android,samsung SM-J320FN,GB,acquisition_source_2
9969218156248535,2017-12-09 21:56:19,iOS,"iPhone6,2",EG,acquisition_source_2
7318705151138671,2018-03-29 3:23:27,iOS,"iPhone8,1",US,acquisition_source_2
5.55563E+15,2017-05-08 8:13:50,iOS,"iPad4,2",ES,acquisition_source_2
3852536844885649,2017-09-19 16:36:10,iOS,"iPhone8,4",RU,acquisition_source_2
5009531949674337,2017-08-18 1:09:59,Android,LGE LGLS665,US,acquisition_source_2
2783092631956203,2017-07-02 18:48:53,iOS,"iPad6,3",US,acquisition_source_2
9108212834893565,2017-07-10 2:58:26,iOS,"iPhone7,2",US,acquisition_source_2
1249485131871047,2017-03-01 11:27:20,Android,LGE LG-H955,SK,acquisition_source_3
9836106774795861,2017-09-27 15:14:36,Android,Meizu m3 note,IT,acquisition_source_2
2.276E+15,2017-10-13 13:46:10,iOS,"iPhone8,1",NL,acquisition_source_2
9218773763494726,2017-06-06 20:54:05,iOS,"iPhone8,1",US,acquisition_source_2
3.14852E+15,2017-07-07 4:08:35,Android,samsung SAMSUNG-SM-G935A,US,acquisition_source_2
4162686267507032,2017-08-04 8:02:02,Android,samsung SM-G928V,US,acquisition_source_2
5.00032E+15,2017-11-19 20:03:51,iOS,"iPad5,2",US,acquisition_source_2
9409027316148314,2017-06-23 20:21:01,iOS,"iPhone6,1",US,acquisition_source_3
9942978235896769,2017-01-06 21:10:45,Android,samsung SM-T810,NL,acquisition_source_3
7651509312763341,2017-06-14 5:24:09,iOS,"iPhone5,1",IN,acquisition_source_2
6632382752874009,2017-11-19 1:20:50,Android,samsung SM-J710F,LA,acquisition_source_2
850485810255525,2017-11-24 11:20:36,iOS,"iPhone8,1",AU,acquisition_source_3
2.25304E+15,2017-07-10 2:32:41,iOS,"iPhone8,2",US,acquisition_source_3
615362429431167,2017-06-19 23:56:21,iOS,"iPhone9,2",US,acquisition_source_2
7167719860133731,2017-10-24 20:59:00,iOS,"iPhone7,1",CL,acquisition_source_2
4661637022943948,2017-11-06 12:43:18,iOS,"iPad3,1",AU,acquisition_source_2
8878823370057957,2018-10-28 19:11:01,iOS,"iPhone9,2",US,acquisition_source_3
5815784325965087,2017-11-12 0:19:10,iOS,"iPhone7,2",CA,acquisition_source_1
8663151274021066,2017-07-08 0:15:07,Android,HUAWEI T1-A21w,NZ,acquisition_source_2
3479673974914927,2017-04-02 23:13:24,Android,samsung SM-G935P,US,acquisition_source_3
7.10877E+15,2017-12-02 1:54:31,iOS,"iPhone9,4",TH,acquisition_source_4
2364120093134299,2017-11-05 23:50:14,Android,Sony G8441,AU,acquisition_source_3
8998793678424073,2017-09-30 21:00:07,Android,samsung SM-G950U,US,acquisition_source_3
5.81651E+15,2017-11-02 1:18:47,iOS,"iPhone9,1",US,acquisition_source_4
3999781749302383,2017-05-21 22:55:20,iOS,"iPhone6,2",CL,acquisition_source_2
9230230923227753,2017-12-29 20:34:51,iOS,"iPhone9,3",AE,acquisition_source_3
1545619820251755,2017-03-06 3:41:44,iOS,"iPhone9,2",US,acquisition_source_3
9072615094941874,2017-07-05 16:20:27,Android,GiONEE P5 mini,IN,acquisition_source_2
2876784841148627,2017-04-27 1:21:25,Android,samsung SM-G925P,US,acquisition_source_3
5972404042496898,2017-02-02 0:12:19,Android,motorola MotoE2(4G-LTE),US,acquisition_source_3
2.08122E+15,2017-07-10 20:36:04,Android,samsung SM-J700M,PE,acquisition_source_3
7613550509352746,2017-11-25 22:44:16,Android,samsung SM-T377W,CA,acquisition_source_3
5145061141912948,2017-04-08 13:27:19,Android,HUAWEI ALE-L21,PL,acquisition_source_2
5258618637316374,2017-08-11 20:13:46,iOS,"iPhone9,3",US,acquisition_source_3
4989560657988014,2017-12-26 11:28:53,iOS,"iPhone7,2",IT,acquisition_source_2
9238164320857609,2017-10-21 11:35:55,Android,samsung SM-G930F,AT,acquisition_source_2
4470897498795011,2017-02-22 9:43:57,iOS,"iPhone7,2",AU,acquisition_source_2
1.61371E+15,2017-11-26 17:54:40,Android,samsung SAMSUNG-SM-J320A,GH,acquisition_source_3
5467711108809056,2017-12-23 17:01:01,iOS,"iPad4,5",PL,acquisition_source_4
8584650377715622,2017-09-26 8:50:05,Android,Xiaomi Redmi Note 4,ID,acquisition_source_4
6601521355614999,2017-12-08 17:29:24,Android,LGE LG-M400,CL,acquisition_source_2
450144226067255,2017-03-30 4:49:19,iOS,"iPhone7,2",US,acquisition_source_2
6313506779205231,2017-12-28 20:38:52,iOS,"iPhone7,2",US,acquisition_source_2
2919301083701923,2017-11-03 16:59:28,Android,asus ASUS_Z010DD,RU,acquisition_source_2
4433407800224583,2017-03-12 3:38:42,Android,LGE LG-H634,US,acquisition_source_2
6860538867722091,2017-05-04 3:55:43,Android,Huawei Nexus 6P,US,acquisition_source_2
8800355234922241,2017-05-12 14:19:46,iOS,"iPhone7,2",CN,acquisition_source_2
4401252770651086,2017-04-21 23:20:00,Android,samsung SM-J320M,BR,acquisition_source_3
7119366629538893,2017-12-30 17:38:41,Android,HTC HTC Desire 626G dual sim,CV,acquisition_source_5
5130570030421168,2017-05-11 1:24:29,iOS,"iPhone7,2",US,acquisition_source_2
780924081449920,2017-06-04 2:32:38,iOS,"iPhone7,1",CN,acquisition_source_2
4275880350450658,2017-05-21 8:20:48,Android,samsung SM-T560,PL,acquisition_source_2
3629402829926782,2017-10-01 23:34:05,Android,HUAWEI CAM-L03,MX,acquisition_source_2
6622443280567664,2017-06-18 17:49:45,Android,samsung SAMSUNG-SM-N910A,US,acquisition_source_3
4890316237335271,2017-07-03 19:30:11,Android,samsung SM-G610F,SA,acquisition_source_2
4732935492815223,2017-11-28 15:30:23,Android,samsung SM-A720F,IL,acquisition_source_2
8339300264866311,2017-02-01 14:37:00,iOS,"iPhone7,2",MM,acquisition_source_1
2.18636E+15,2017-12-27 14:39:16,Android,ulefone Gemini,ES,acquisition_source_2
9054508849880286,2017-12-26 14:34:25,Android,motorola Moto E (4) Plus,CL,acquisition_source_2
7679139736986812,2017-10-01 22:58:09,iOS,"iPhone9,1",US,acquisition_source_2
8903525520921358,2017-08-05 14:47:48,iOS,"iPhone6,1",DE,acquisition_source_2
3656383385402578,2017-09-25 15:34:08,iOS,"iPad6,7",US,acquisition_source_2
804395333984296,2017-04-04 5:01:30,Android,motorola XT1635-01,US,acquisition_source_3
1270193781580996,2017-07-05 23:34:24,Desktop,Motherboard H61MAT-D-E (Motherboard by ZOTAC),PE,acquisition_source_2
3211087818540748,2017-06-17 17:35:08,iOS,"iPhone9,1",US,acquisition_source_2
5297369984820385,2017-05-05 16:41:26,Android,bq Aquaris U,ES,acquisition_source_2
4406971137178934,2017-05-01 10:51:04,Android,motorola Moto G (4),GB,acquisition_source_3
7.60234E+15,2017-06-05 0:53:37,Android,samsung SM-J500M,CO,acquisition_source_3
1274653928812259,2017-06-12 21:46:13,iOS,"iPhone8,4",US,acquisition_source_3
5858946733493591,2017-07-06 17:48:11,Android,Xiaomi Redmi 3S,PL,acquisition_source_2
1775904559471686,2017-02-12 2:25:26,Android,LENOVO Lenovo A6020l36,BR,acquisition_source_2
5154469736093528,2017-09-26 11:59:00,Android,HUAWEI PRA-TL10,RU,acquisition_source_2
2547322868610384,2017-01-29 18:39:43,iOS,"iPhone6,1",US,acquisition_source_1
4813177389761124,2017-11-27 13:34:38,iOS,"iPad7,4",SG,acquisition_source_2
2380113861147007,2017-10-11 18:34:31,Android,motorola Moto G (5) Plus,BR,acquisition_source_3
9703217449402317,2017-10-10 22:00:30,iOS,"iPad3,4",CA,acquisition_source_2
9789550616474088,2017-09-04 9:36:03,Desktop,LENOVO Lenovo A6000,CZ,acquisition_source_3
6784754917047292,2017-05-01 1:47:53,Android,samsung SAMSUNG-SM-J320A,US,acquisition_source_2
9535792104232071,2017-12-11 3:01:48,iOS,"iPhone9,4",US,acquisition_source_2
2.77762E+15,2017-12-27 15:44:17,Android,PANASONIC ELUGA Ray Max,IN,acquisition_source_3
8338499191562295,2017-08-06 16:01:46,iOS,"iPhone8,1",US,acquisition_source_2
4955250160560578,2017-06-14 17:10:33,Android,LGE LG-M250,BR,acquisition_source_2
8436182434303872,2017-11-27 3:14:21,Android,LGE LGMP260,US,acquisition_source_3
7.88376E+15,2017-08-10 15:06:50,Android,samsung SM-G530T1,US,acquisition_source_3
2999432893656521,2017-01-14 11:29:48,iOS,"iPod5,1",IN,acquisition_source_2
1871627193000687,2017-10-23 22:46:04,iOS,"iPhone8,1",US,acquisition_source_2
8916507858105074,2017-07-07 15:57:59,Android,samsung GT-N8010,ES,acquisition_source_2
4119240316723373,2017-07-05 5:27:57,Android,samsung SAMSUNG-SM-J320AZ,US,acquisition_source_2
3003364962953879,2017-03-04 10:51:20,Android,HUAWEI NEM-L21,FI,acquisition_source_2
3468015342123474,2017-02-17 3:26:39,Android,samsung SM-G930V,US,acquisition_source_2
9204036842843613,2017-12-18 11:25:11,iOS,"iPhone4,1",KZ,acquisition_source_2
2919180025839441,2017-05-28 5:22:04,iOS,"iPad3,4",US,acquisition_source_2
4855084801356796,2017-12-16 20:45:56,iOS,"iPhone6,1",US,acquisition_source_3
4410571775612101,2017-08-13 16:22:59,Android,samsung SM-J700F,TZ,acquisition_source_3
43106262018567,2017-03-20 23:44:22,iOS,"iPhone7,2",MX,acquisition_source_2
1047522591918472,2017-09-10 20:30:22,iOS,"iPad5,3",EG,acquisition_source_2
561293602162200,2017-11-13 20:14:30,Android,samsung SM-G935F,DE,acquisition_source_3
2281276708020432,2017-01-14 1:16:36,Android,LGE LGL56VL,US,acquisition_source_2
7901128392100208,2017-01-08 18:57:43,iOS,"iPhone8,1",US,acquisition_source_2
696452527454513,2017-01-11 1:41:30,iOS,"iPad4,4",MX,acquisition_source_2
6376335359147672,2017-10-22 18:41:28,iOS,"iPad6,7",US,acquisition_source_2
5399298821753702,2017-06-14 17:04:05,Android,TECNO TECNO-H3,NG,acquisition_source_2
4910040646593387,2017-12-02 11:00:09,Android,samsung SM-A700FD,RU,acquisition_source_2
648707344483711,2017-09-05 2:47:20,iOS,"iPhone6,1",MX,acquisition_source_3
2989579924832363,2017-03-24 6:47:16,Android,samsung SM-J120H,BN,acquisition_source_2
4838604720631571,2017-11-17 5:28:30,Android,M4TEL M4 SS4455,MX,acquisition_source_2
9389186257459873,2017-01-20 13:34:56,iOS,"iPhone7,2",SE,acquisition_source_2
5208032036892274,2017-01-10 11:25:24,Android,samsung SM-J320H,UA,acquisition_source_2
7808713255238701,2017-01-15 6:52:47,Android,samsung SM-G935F,GB,acquisition_source_2
671133669349555,2017-11-18 9:31:26,Android,LG Electronics LG-X220,PH,acquisition_source_3
4382592514251692,2017-04-08 11:49:13,Android,WIKO RAINBOW JAM,VN,acquisition_source_2
540139107821124,2017-12-27 2:42:13,Android,samsung SM-N910W8,CA,acquisition_source_2
5803242970776145,2017-02-03 16:20:32,Android,Sony D2306,PE,acquisition_source_2
4578696567489145,2017-01-16 12:00:59,Android,motorola Moto G (4),IN,acquisition_source_3
9064139074939924,2017-09-05 21:52:05,Android,motorola XT1635-01,US,acquisition_source_3
5244476300533901,2017-10-03 17:53:34,Android,samsung SM-G930P,US,acquisition_source_2
3719480814088669,2017-09-18 6:29:12,Android,vivo vivo V3,MY,acquisition_source_5
4.7079E+15,2017-02-25 22:26:59,iOS,"iPhone7,2",US,acquisition_source_2
4.84579E+15,2017-02-21 4:39:20,Android,TCL 5056W,US,acquisition_source_3
1635075563211781,2017-05-07 17:46:55,Android,motorola MotoG3,AR,acquisition_source_2
5106381588139929,2017-04-24 14:54:45,Android,Meizu m3 note,RU,acquisition_source_2
9.41158E+15,2017-05-10 20:26:28,Android,samsung SM-A300FU,IE,acquisition_source_2
9336794684398204,2017-05-19 0:07:26,iOS,"iPhone9,4",US,acquisition_source_2
1739378296241386,2017-05-15 23:59:19,iOS,"iPhone6,1",US,acquisition_source_2
4940298362513889,2017-06-07 23:24:22,iOS,"iPhone6,1",US,acquisition_source_2
6247160256036813,2017-11-06 6:03:58,Android,ZTE Z981,US,acquisition_source_3
2319660553848641,2017-12-16 4:19:47,iOS,"iPhone9,2",US,acquisition_source_2
9090320399432666,2017-03-16 9:48:41,Android,OPPO A1601,PH,acquisition_source_2
8381424972353819,2017-12-03 20:30:03,iOS,"iPhone8,1",US,acquisition_source_2
6303841086998354,2017-07-09 21:32:31,iOS,"iPad2,5",US,acquisition_source_3
1399230969619174,2017-08-30 18:57:08,Android,samsung SAMSUNG-SM-J320AZ,US,acquisition_source_3
9554122931547553,2017-10-02 22:09:26,Android,Google Pixel,CA,acquisition_source_2
7866437113228523,2017-11-16 12:31:46,iOS,"iPhone8,1",GB,acquisition_source_2
1446831947179207,2017-01-10 17:49:57,iOS,"iPhone7,1",GB,acquisition_source_3
3134206025675709,2017-01-05 4:25:52,iOS,"iPhone7,2",US,acquisition_source_2
4448045237343346,2017-03-10 13:06:41,iOS,"iPhone8,1",US,acquisition_source_2
397038515134485,2017-11-06 10:22:33,iOS,"iPhone8,2",CN,acquisition_source_2
9722159089260782,2017-04-21 21:41:21,Android,samsung SM-A520W,CA,acquisition_source_2
7074659523588477,2017-04-13 0:54:28,iOS,"iPhone8,1",NZ,acquisition_source_2
214636891440519,2017-07-21 17:52:43,iOS,"iPhone7,1",TR,acquisition_source_2
724344621995034,2017-09-04 15:02:54,iOS,"iPhone7,2",IN,acquisition_source_3
4942563946281954,2017-03-14 1:44:21,iOS,"iPhone7,2",US,acquisition_source_2
4.3805E+15,2017-09-16 4:21:26,Android,motorola Moto G (5) Plus,CO,acquisition_source_4
8.4976E+15,2017-02-12 2:09:39,Android,OPPO F1f,ID,acquisition_source_2
4203962428376574,2017-01-22 18:22:18,Desktop,HP Notebook (HP),CO,acquisition_source_2
5909290306301024,2017-12-17 13:52:36,Android,Sony G3311,GB,acquisition_source_2
6.23386E+15,2017-06-23 3:40:23,Android,samsung SM-A510F,JO,acquisition_source_2
9021121325830636,2020-11-29 15:54:24,Android,samsung SM-J710F,MD,acquisition_source_2
3175731612362424,2017-01-09 19:40:46,Android,samsung SM-G920V,US,acquisition_source_2
5541847481964779,2017-07-04 23:52:50,Android,samsung SM-J700T1,US,acquisition_source_2
4725170533364699,2017-09-29 19:06:39,Android,Sony F8332,EG,acquisition_source_2
2342468270483825,2017-06-26 18:25:22,Android,samsung SM-J320FN,IE,acquisition_source_2
1637540217171371,2017-04-08 15:09:37,iOS,"iPhone9,3",PE,acquisition_source_2
1.31108E+15,2017-07-17 5:07:42,iOS,"iPad2,5",US,acquisition_source_2
1309460885072281,2021-10-29 19:34:31,Android,BLU Vivo 5R,AR,acquisition_source_5
1.50902E+15,2017-06-04 0:24:21,Android,Sony G3311,TR,acquisition_source_2
4745991942135541,2017-04-03 1:32:27,iOS,"iPhone7,2",US,acquisition_source_2
8382577197528714,2017-07-22 21:54:09,Android,samsung SM-A520W,CA,acquisition_source_2
5122562011854882,2017-04-22 3:04:54,Android,LENOVO Lenovo A6600d40,IN,acquisition_source_2
4255739005888078,2017-12-25 20:42:39,Android,ZTE Z820,MX,acquisition_source_2
4564947728596398,2017-10-28 19:54:24,iOS,"iPhone6,2",DK,acquisition_source_2
1036565266641552,2017-10-19 12:29:58,Android,samsung SM-G550FY,QA,acquisition_source_2
1857094059093285,2017-03-31 15:24:05,iOS,"iPhone9,1",US,acquisition_source_1
1366984179453429,2017-04-08 17:04:58,Desktop,"P35-DS3L (Gigabyte Technology Co., Ltd.)",AR,acquisition_source_2
382258672262099,2017-12-24 4:04:14,Android,HUAWEI LON-AL00,CN,acquisition_source_2
397192539350588,2017-12-25 14:56:22,iOS,"iPad5,3",GB,acquisition_source_2
6195077775543141,2017-09-04 12:43:57,iOS,"iPad3,3",GB,acquisition_source_2
6778201766314143,2017-05-05 13:48:51,iOS,"iPad4,1",US,acquisition_source_2
7536333080747638,2017-11-08 9:49:54,Android,Sony F3111,GB,acquisition_source_3
7657016828964647,2017-05-01 10:21:48,Android,samsung SM-T230,GB,acquisition_source_2
5993047851873629,2017-09-13 13:50:42,Android,MOBIWIRE STARXTREM5,RE,acquisition_source_2
6040512864685462,2017-09-27 17:46:04,Android,Xiaomi Redmi Note 3,RU,acquisition_source_3
380421326294689,2017-12-25 18:30:08,iOS,"iPhone7,2",US,acquisition_source_1
1215076517837362,2017-05-01 9:01:23,iOS,"iPhone6,2",GB,acquisition_source_2
5335351960435516,2017-08-31 21:53:27,Android,samsung SM-J727VPP,US,acquisition_source_2
2727303948294316,2017-12-18 22:14:12,Android,Sony E2306,CO,acquisition_source_5
2091563476898041,2017-02-19 9:15:26,iOS,"iPhone8,1",AU,acquisition_source_3
3328163258971852,2017-04-24 1:42:27,iOS,"iPhone9,4",US,acquisition_source_2
9271149850352461,2017-03-10 3:47:48,iOS,"iPad5,3",MX,acquisition_source_3
2470719151361292,2017-09-16 3:59:00,Android,samsung SM-G935F,BR,acquisition_source_4
6562184386920585,2017-03-11 13:51:16,Android,samsung GT-I9195,FR,acquisition_source_2
240246051158349,2017-11-15 4:31:28,iOS,"iPhone8,1",US,acquisition_source_2
200839106398207,2017-06-09 15:57:29,Android,LGE VK815,US,acquisition_source_3
4857526688319539,2017-04-22 18:59:02,iOS,"iPad4,4",US,acquisition_source_1
1018755236620827,2018-01-25 14:31:04,Android,HUAWEI BLA-L09,ZA,acquisition_source_2
961717703775068,2017-05-15 0:46:02,iOS,"iPhone6,2",GB,acquisition_source_2
988494980883656,2017-08-29 2:33:43,Android,AMGOO AM450,US,acquisition_source_3
141115922657947,2017-02-19 23:07:29,Android,LGE VK810 4G,US,acquisition_source_2
7850892729067082,2017-08-13 18:21:09,iOS,"iPhone9,2",CO,acquisition_source_2
7636099731334634,2017-10-03 7:06:06,iOS,"iPhone9,2",PH,acquisition_source_3
545491432560845,2017-05-24 5:16:38,Android,samsung SM-J700F,LK,acquisition_source_2
7.1348E+15,2017-11-24 19:13:48,iOS,"iPad3,1",GB,acquisition_source_2
6190570417826229,2017-08-05 17:27:32,Android,asus ZC551KL,RU,acquisition_source_2
8654100351373434,2017-07-05 20:04:59,iOS,"iPad4,7",KW,acquisition_source_1
3552021851584457,2017-08-11 12:51:36,Android,samsung SM-G935F,ID,acquisition_source_2
9403593425331704,2017-03-21 12:49:58,Desktop,"GP70 2QF (Micro-Star International Co., Ltd.)",RU,acquisition_source_2
5733442160142065,2017-12-27 0:32:31,Android,samsung SM-J710MN,CL,acquisition_source_2
4004793462362303,2017-04-18 0:05:53,Desktop,"iPad5,1",CA,acquisition_source_2
6.17264E+15,2017-08-10 3:24:47,iOS,"iPad4,1",US,acquisition_source_3
5090894066700725,2017-01-24 15:31:41,Android,LGE Nexus 5X,FI,acquisition_source_3
4191725033494324,2017-04-16 12:54:37,Android,PANASONIC ELUGA Note,IN,acquisition_source_2
8113536374999853,2017-10-08 1:36:56,iOS,"iPhone6,1",US,acquisition_source_2
5762426559149796,2017-09-09 8:10:06,iOS,"iPhone8,1",IR,acquisition_source_2
8123911067801103,2017-11-24 12:44:50,Android,SKK HYPER X BLADE,PH,acquisition_source_3
8029338180945004,2018-04-07 8:09:49,iOS,"iPhone6,2",NL,acquisition_source_3
4.59134E+15,2021-02-25 1:42:20,Android,Google Pixel,US,acquisition_source_3
1023727446269286,2017-10-24 10:45:12,Android,OPPO A1601,ID,acquisition_source_3
8976922877286873,2017-06-06 1:53:18,Android,samsung SAMSUNG-SM-G870A,US,acquisition_source_3
4176676856000272,2018-05-18 21:46:09,Android,LGE LGLS775,US,acquisition_source_3
5813371353368012,2017-06-09 10:12:25,Android,Symphony ZVII,BD,acquisition_source_2
9959508162772942,2017-10-11 1:47:10,Android,ZTE Z981,US,acquisition_source_3
7906546476286189,2017-03-06 7:38:55,iOS,"iPhone7,1",US,acquisition_source_1
7388093055529733,2017-07-07 22:40:20,Android,LGE LG-H815,IL,acquisition_source_2
7036234378337431,2017-06-26 14:01:01,iOS,"iPhone9,4",US,acquisition_source_2
7.05021E+15,2017-10-16 0:45:57,iOS,"iPhone8,2",US,acquisition_source_4
996184851564702,2017-05-19 15:46:22,Android,samsung SM-T561,AE,acquisition_source_2
8199677484179142,2017-02-03 1:11:25,Android,samsung SM-G935V,US,acquisition_source_3
8749111016769302,2017-09-26 18:56:55,Desktop,"iPhone8,4",GB,acquisition_source_3
1649459363234079,2018-01-26 2:43:00,Android,samsung SM-G950U1,US,acquisition_source_3
8622378696752642,2017-10-20 23:41:29,iOS,"iPhone6,1",MX,acquisition_source_2
4254740800347505,2017-03-11 13:33:17,Android,samsung SM-G935F,CL,acquisition_source_2
2755508875884549,2017-04-04 6:47:41,Desktop,"Z170MX-Gaming 5 (Gigabyte Technology Co., Ltd.)",US,acquisition_source_2
6698993962090107,2017-11-25 20:32:24,Android,HUAWEI HUAWEI RIO-L03,MX,acquisition_source_3
6292791850868078,2017-02-18 21:28:20,iOS,"iPhone9,4",US,acquisition_source_2
5658721814916443,2017-03-26 5:49:22,Android,LGE VS990,US,acquisition_source_2
6.38562E+15,2017-04-14 20:54:58,iOS,"iPad4,1",GB,acquisition_source_2
262655920416565,2017-01-05 3:46:48,iOS,"iPhone8,4",US,acquisition_source_2
6932121524087276,2017-09-17 1:39:06,Android,samsung SM-G950F,AR,acquisition_source_2
