profile_id,activity_date,songs_played
8142691223210716,2017-10-30,4
8311815947988543,2017-11-03,3
678460079052649,2017-07-14,1
7174523407122849,2017-11-27,14
7093525574946845,2017-06-18,1
9236850354748199,2017-10-22,34
2.16567E+15,2017-12-08,7
1.54563E+15,2017-03-09,2
2.09479E+15,2017-03-20,1
6.15133E+15,2017-12-31,46
6.15133E+15,2017-12-30,1
9544247965849119,2017-11-23,1
8704770842285111,2017-12-02,5
8704770842285111,2017-11-21,17
9852841968216619,2017-03-21,11
2141110251600193,2017-10-07,19
1188297483071303,2017-07-07,27
7669182829860653,2017-02-18,1
9703468823352023,2017-12-27,13
9260325323916443,2017-03-25,19
7179406078621355,2017-12-18,4
2432896767670084,2017-04-27,37
7.52426E+15,2017-09-08,2
3376131672294665,2017-10-06,27
3376131672294665,2017-06-29,14
7733547853961914,2017-04-08,9
7733547853961914,2017-04-14,44
7733547853961914,2017-03-28,2
4353874382786913,2017-04-08,49
1215660876392194,2017-07-10,19
8946522940592171,2017-03-14,1
7167410100459801,2017-09-29,34
7167410100459801,2017-07-11,14
9959508162772942,2017-10-11,1
7430230812206978,2017-06-17,1
4155775533454304,2017-09-25,22
1580986200518897,2017-11-16,15
1580986200518897,2017-11-06,1
426182723388957,2017-07-15,1
1679836003283853,2017-06-20,1
1679836003283853,2017-06-25,29
9.27111E+15,2017-03-07,1
1515923848603513,2017-10-16,16
4753586661009246,2017-03-29,22
5972231205812408,2017-06-20,1
3057704804479687,2017-04-20,22
1215660876392194,2017-06-06,23
8998212835999336,2017-03-11,35
9042572855825334,2017-04-13,1
4107603977125702,2017-02-19,3
1129882382722428,2017-06-10,3
4462897261383087,2017-10-25,1
9478784869344801,2017-11-26,16
2.55595E+15,2017-04-22,1
2079741366947186,2017-03-31,1
9324877900402019,2017-12-03,16
2800748296680697,2017-03-30,9
1437641194238634,2017-06-29,38
9610762616545483,2017-05-25,39
9610762616545483,2017-11-01,3
3589245487502548,2017-12-22,3
4288183739673936,2017-05-13,1
6335122214740149,2017-06-28,1
4939034706334356,2017-05-07,35
2095692776502481,2017-04-09,7
2735938180646475,2017-03-28,1
913117160211217,2017-09-23,2
796401698606864,2017-03-13,1
1158681666701213,2017-03-24,1
3208474163440944,2017-12-17,1
2270240667482306,2017-04-02,1
2800748296680697,2017-04-03,7
2502599798254048,2017-04-02,1
6.72911E+15,2017-09-26,20
4026828266093033,2017-06-06,1
9271177681933584,2017-08-30,1
3002645539189172,2017-06-08,19
8971594176350225,2017-03-18,225
5970912430392448,2017-04-15,4
2143056212966032,2017-05-10,1
802891103403840,2017-11-07,12
616858184337387,2017-07-06,1
4367723525473742,2017-08-10,9
9301945659707371,2017-01-27,9
8146178470565867,2017-10-01,45
8678187361383639,2017-08-18,9
2361743375440866,2017-05-21,22
3830345575912385,2017-02-02,1
5837745966330234,2017-10-04,1
8837959195882345,2017-12-06,1
3448462695175288,2017-10-01,15
3448462695175288,2017-09-11,29
7189645718960201,2017-10-17,1
3633163149549429,2017-11-09,15
3633163149549429,2017-12-01,22
4820326165655288,2017-06-04,1
4820326165655288,2017-07-05,26
4820326165655288,2017-06-21,41
4820326165655288,2017-07-15,33
4820326165655288,2017-10-02,24
4820326165655288,2017-09-17,10
4820326165655288,2017-07-08,16
4820326165655288,2017-09-10,19
4820326165655288,2017-09-06,49
1303110256208758,2017-05-08,1
1303110256208758,2017-05-09,1
2327711582150338,2017-08-16,28
2327711582150338,2017-09-02,89
5046130827243584,2017-09-23,1
9294006719204984,2017-02-16,2
9176136582386309,2017-11-19,1
2056782740664208,2017-04-14,1
1047522591918472,2017-12-18,5
1047522591918472,2017-11-30,9
5938278390269577,2017-09-11,1
4048406223068733,2017-10-28,1
342753731609588,2017-08-10,1
5700568837754105,2017-07-22,1
8417871727308174,2017-08-28,1
5175325485182308,2017-05-23,11
5175325485182308,2017-05-28,7
2204783245310961,2017-04-17,1
1780855360072647,2017-12-25,11
1780855360072647,2017-12-23,4
1780855360072647,2017-12-02,11
4712378959773171,2017-11-28,28
6449206926620791,2017-07-03,10
9943617816684603,2017-12-12,6
9943617816684603,2017-12-03,1
3414617446968274,2017-10-21,1
3479673974914927,2017-04-11,19
9.96806E+15,2017-12-30,37
4643725128474888,2017-08-29,1
4977971216896831,2017-06-10,10
25077928838363,2017-08-19,50
7811873724903514,2017-07-15,1
2170720590556179,2017-06-10,7
3464106561922211,2017-11-05,1
7.94243E+15,2017-05-20,52
7.94243E+15,2017-11-23,27
7.94243E+15,2017-11-16,30
7.94243E+15,2017-12-21,88
8.08883E+15,2017-10-11,3
8.08883E+15,2017-10-13,26
8.08883E+15,2017-10-12,12
8178207104305218,2017-10-18,1
8904923313880131,2017-09-16,12
5508033169476044,2017-08-08,1
4616732073310552,2017-12-04,5
4616732073310552,2017-12-17,19
4616732073310552,2017-12-24,21
4616732073310552,2017-11-12,3
4616732073310552,2017-11-18,4
6490285238831629,2017-07-26,1
4861088271001852,2017-10-08,1
57438741308885,2017-07-14,1
7175471131544692,2017-10-26,25
8711166276385724,2017-08-08,1
7673012658583184,2017-06-15,1
4550690370632291,2017-06-08,1
9205769722616811,2017-12-16,2
4056425076948995,2017-09-29,1
7400178111636221,2017-05-01,33
5254255794740084,2017-07-06,1
6476353471472994,2017-01-15,1
2239902007259163,2017-05-30,1
6162446035919399,2017-10-07,1
6175819638448712,2017-06-23,24
6677788950495061,2017-12-17,10
6677788950495061,2017-11-10,47
6677788950495061,2017-11-06,47
6677788950495061,2017-12-18,5
9364881560730234,2017-09-03,2
5688456588136527,2017-07-31,3
2981553563562128,2017-07-24,19
9066085939817567,2017-12-01,8
9018603859871608,2017-07-25,1
8229247004210394,2017-08-14,1
9450260954244393,2017-07-28,6
9450260954244393,2017-07-26,36
2999596449239988,2017-09-27,1
4113964114052399,2017-12-25,21
7258119056544523,2017-11-05,1
1486437651459333,2017-08-01,18
1486437651459333,2017-10-04,1
1486437651459333,2017-09-23,32
1486437651459333,2017-09-18,17
1486437651459333,2017-08-15,5
1486437651459333,2017-08-25,21
1486437651459333,2017-09-10,21
1486437651459333,2017-08-09,31
1486437651459333,2017-07-30,20
1889250251355613,2017-10-08,5
804365398897270,2017-08-15,1
5250781191164516,2017-12-27,16
151668402596308,2017-11-02,6
3291625801095557,2017-03-04,29
3291625801095557,2017-03-17,22
6047193058535207,2017-06-16,80
7328687332938404,2017-01-17,4
7328687332938404,2017-01-23,13
9917212999616102,2017-03-16,41
3530302961265773,2017-04-29,20
4422490290447791,2017-01-27,6
491834856114274,2017-05-20,11
3723503475104594,2017-01-10,10
2588926777441452,2017-05-16,14
4135855709374979,2017-11-24,13
1044232413791515,2017-07-20,27
1044232413791515,2017-07-10,61
1489395140295608,2017-05-17,1
2119362718590138,2017-03-20,17
3069113245062008,2017-12-19,1
8.63098E+15,2017-10-30,30
8.63098E+15,2017-11-02,22
8.63098E+15,2017-11-26,41
8.63098E+15,2017-11-10,45
5461384681689334,2017-11-24,8
5461384681689334,2017-10-15,15
1661440136717176,2017-12-24,1
8269328942616348,2017-07-09,11
2147710673181523,2017-11-23,1
4.21174E+15,2017-05-28,75
725031556658197,2017-09-17,12
9174359261372949,2017-08-26,1
4832510944759473,2017-04-14,1
639222105972520,2017-11-09,1
9603720024506757,2017-01-05,1
9603720024506757,2017-01-04,1
5.25985E+15,2017-01-11,1
7307030433100024,2017-02-16,1
5331127657136146,2017-12-29,1
2108213479501321,2017-06-22,10
1792486922012769,2017-06-25,1
1792486922012769,2017-07-14,10
1933153686579408,2017-10-31,1
1933153686579408,2017-11-01,54
8852686495409787,2017-03-18,14
5818673318739656,2017-05-17,65
5818673318739656,2017-05-16,2
6438917962785991,2017-06-28,38
6438917962785991,2017-03-02,42
6438917962785991,2017-05-23,16
6438917962785991,2017-07-27,12
6438917962785991,2017-02-10,88
6438917962785991,2017-07-10,6
6438917962785991,2017-07-04,16
4662628108968981,2017-10-08,1
8777095404049852,2017-10-28,2
2002008440950079,2017-03-14,8
4476138577560906,2017-11-03,2
6744276203636745,2017-10-29,17
8151510216263482,2017-08-22,1
9504373163157547,2017-09-04,2
2903337796388221,2017-02-23,1
2783053826780838,2017-07-29,21
8531839204850139,2017-05-07,2
5924176502751485,2017-12-09,18
2648782289913067,2017-11-11,3
3.71017E+15,2017-07-29,1
480804637662110,2017-06-05,35
884268747935781,2017-06-17,1
5856934518590925,2017-07-13,8
3513209390764814,2017-06-10,1
8220060435052903,2017-12-31,1
5436434536137439,2017-04-09,4
7998736961640435,2017-12-26,1
727514373262431,2017-12-25,36
3331082262113155,2017-03-16,13
5324643675034949,2017-11-28,1
2025071527353932,2017-10-26,1
5031308094315979,2017-03-16,30
8146178470565867,2017-11-01,2
6224020313205234,2017-10-27,1
4348726476116223,2017-02-24,7
4616732073310552,2017-11-20,7
5688456588136527,2017-05-22,4
3330427288074765,2017-11-21,1
440151370516245,2017-10-22,1
707252739863287,2017-05-31,1
6508947113602877,2017-12-15,72
6438917962785991,2017-05-06,30
5632150902868884,2017-06-05,1
4435916367366369,2017-09-02,7
6314831345751024,2017-06-26,102
6314831345751024,2017-12-11,18
6314831345751024,2017-12-30,46
9921102980711419,2017-11-25,20
5454426195570701,2017-04-13,7
3889621432590603,2017-12-22,52
9341333983051237,2017-05-22,49
6.56154E+15,2017-02-06,14
6.56154E+15,2017-04-25,8
4060713964746613,2017-12-16,1
5755997710529834,2017-05-07,1
9153472708294785,2017-03-10,17
9153472708294785,2017-05-03,5
6.65464E+15,2017-05-11,6
2562805849562375,2017-11-26,36
4385231756485886,2017-05-29,1
5589351942921859,2017-02-13,1
9921102980711419,2017-10-22,15
6.65464E+15,2017-05-08,3
2562805849562375,2017-11-24,30
950947935472404,2017-01-02,16
3222591370384899,2017-10-25,15
3889621432590603,2017-12-04,90
3889621432590603,2017-12-07,25
3057074331325757,2017-01-28,14
5321137327685584,2017-02-04,1
3157986404184925,2017-12-27,1
904420591342452,2017-01-24,1
137655208401426,2017-12-26,13
4620513477229956,2017-12-26,1
8609898125625583,2017-09-30,1
8.34712E+15,2017-07-11,1
720046636101935,2017-05-02,36
720046636101935,2017-05-04,43
720046636101935,2017-04-19,1
720046636101935,2017-04-28,40
6151890649736737,2017-11-21,16
219658182765486,2017-10-10,1
219658182765486,2017-10-12,2
7813978278656006,2017-12-18,29
7813978278656006,2017-12-17,18
7813978278656006,2017-12-19,7
3608291370514245,2017-06-01,28
3608291370514245,2017-06-13,31
3608291370514245,2017-07-18,28
5771596026194108,2017-12-24,10
4376707602760036,2017-06-04,1
3.00009E+15,2017-02-14,5
7.25768E+15,2017-04-30,1
6360625991129346,2017-12-28,1
8290619956585394,2017-12-06,19
8290619956585394,2017-12-08,20
8290619956585394,2017-10-03,1
5578679304424689,2017-11-25,22
5578679304424689,2017-11-09,12
362478860241578,2017-12-03,4
3695836646585447,2017-04-22,6
6530560257184822,2017-01-18,1
9863552680510311,2017-09-26,1
921723746734413,2017-04-24,1
9438449468733496,2017-01-17,17
2076973194095301,2017-07-24,1
2076973194095301,2017-07-25,56
5699197009129503,2017-02-26,1
6643462047045479,2017-08-02,1
5229329688970747,2017-05-05,3
8968823490006657,2017-03-06,1
9.72827E+15,2017-06-10,26
2585546157564575,2017-10-08,1
9644063867960804,2017-12-14,4
8435123854002599,2017-08-29,42
8435123854002599,2017-08-27,1
6188717565160234,2017-06-27,2
3476407994392951,2017-03-27,1
3444578478776762,2017-03-29,1
4457527022158728,2017-07-30,1
8912390191495565,2017-07-14,17
947033511625810,2017-12-18,3
947033511625810,2017-12-07,96
809032846030651,2017-10-19,24
7017408750654012,2017-06-17,1
7017408750654012,2017-06-19,15
6.12483E+15,2017-02-09,1
9645156564234196,2017-03-16,5
9645156564234196,2017-09-03,43
9645156564234196,2017-11-17,21
9645156564234196,2017-04-08,1
9645156564234196,2017-07-11,6
1.76407E+15,2017-08-31,9
9645156564234196,2017-03-26,20
2313851335248776,2017-07-23,4
2313851335248776,2017-08-20,15
8864888335991976,2017-03-06,1
1546199293658479,2017-11-03,1
1288133153596463,2017-12-13,25
2925971338838812,2017-12-08,1
964989863434098,2017-08-25,32
4756879333008283,2017-09-25,2
802897331978179,2017-05-22,1
2.11461E+15,2017-07-28,27
2.11461E+15,2017-05-30,14
7203757157232825,2017-06-06,1
4.31215E+15,2017-02-03,2
5795054514018925,2017-12-08,20
1363894317968847,2017-08-07,23
3130159074732273,2017-06-16,1
1520689550544439,2017-10-16,1
9253302357298784,2017-05-16,32
6830669490656455,2017-07-14,4
1444167063733919,2017-12-09,21
7465113769664562,2017-04-19,1
7454422638633929,2017-11-04,6
2.11461E+15,2017-10-10,10
2.9253E+15,2017-12-25,19
7508547305984723,2017-03-01,9
7508547305984723,2017-02-24,34
7508547305984723,2017-02-28,30
6967146118484458,2017-12-29,1
2116907803079513,2017-04-20,1
3644844772445518,2017-06-09,29
4849541198108383,2017-12-06,1
4849541198108383,2017-12-09,7
9.20162E+15,2017-04-28,3
7040828708539509,2017-01-06,13
7715484810408888,2017-01-31,18
3859281213630194,2017-05-07,26
124615973491216,2017-06-25,69
124615973491216,2017-06-21,50
124615973491216,2017-06-26,47
667198320248799,2017-10-25,10
667198320248799,2017-11-05,14
4428013281387634,2017-08-29,28
4428013281387634,2017-08-07,21
4428013281387634,2017-08-09,16
4428013281387634,2017-09-12,16
4428013281387634,2017-08-27,21
2497399527583532,2017-09-04,3
7.61672E+15,2017-12-12,23
3057677553908704,2017-10-24,1
9310941191094789,2017-11-28,1
6460688563873641,2017-12-04,6
6460688563873641,2017-10-30,1
7525958425979717,2017-02-01,1
1290043874982133,2017-02-04,1
8198314680508127,2017-08-10,1
6483627755254193,2017-04-02,20
3322822311327135,2017-05-03,24
9296533337005999,2017-09-12,37
9296533337005999,2017-11-15,54
8804404932152957,2017-05-29,1
7577329500223054,2017-01-14,1
6931315299468221,2017-10-14,1
1481401486747088,2017-11-30,4
9549915653626159,2017-06-05,20
9549915653626159,2017-06-03,1
1496863868810939,2017-12-17,4
797889553215461,2017-05-01,26
3496453308471703,2017-01-18,20
2.13563E+15,2017-09-13,1
2.13563E+15,2017-10-17,28
2.13563E+15,2017-10-13,20
2990209302941432,2017-12-14,1
2990209302941432,2017-12-19,11
4484720793192277,2017-10-27,2
6.04939E+15,2017-12-08,1
37564176998831,2017-05-23,13
37564176998831,2017-05-04,17
37564176998831,2017-05-09,19
1412374451926414,2017-01-26,14
1412374451926414,2017-02-07,32
1412374451926414,2017-02-13,25
7067765411503597,2017-02-22,1
457601309104417,2017-06-13,25
6485854016335476,2017-03-22,17
6485854016335476,2017-04-02,38
6485854016335476,2017-03-20,62
4074604368073514,2017-03-05,1
1903264476458846,2017-11-29,28
2122405051930677,2017-08-21,1
2794584232246045,2017-07-16,49
2794584232246045,2017-12-01,18
2794584232246045,2017-07-26,24
2794584232246045,2017-12-27,33
9.59555E+15,2017-11-22,4
3881136451728373,2017-05-03,1
5468567212188885,2017-06-19,6
5468567212188885,2017-06-26,2
5468567212188885,2017-06-18,17
5468567212188885,2017-06-22,48
7053534401265118,2017-12-08,18
6704592824350568,2017-12-13,40
1.78225E+15,2017-12-24,1
6764232625474374,2017-12-13,14
5.90089E+15,2017-11-26,1
3551030527043102,2017-03-24,1
4.02554E+15,2017-04-28,45
4.02554E+15,2017-06-29,5
4.02554E+15,2017-06-27,27
5810907627259046,2017-06-04,1
5810907627259046,2017-09-21,1
3295832772525593,2017-05-11,1
6437815207952104,2017-07-22,19
9371597042962641,2017-12-26,1
2794584232246045,2017-09-05,38
934648410347047,2017-12-27,21
5.43285E+15,2017-03-11,1
4505102338662553,2017-04-13,1
7288992783151634,2017-07-10,1
7031600032018712,2017-01-12,1
9510929019954437,2017-10-20,11
5066324353821569,2017-07-04,34
655918499488283,2017-10-14,10
3348932015583223,2017-12-27,34
7062603993750237,2017-12-31,1
3.16332E+15,2017-05-14,63
3.16332E+15,2017-05-28,49
4019617077279993,2017-09-24,25
9.08253E+15,2017-03-16,115
9.08253E+15,2017-12-10,32
9.08253E+15,2017-02-23,104
4075871381773317,2017-11-25,1
3825967112191496,2017-08-03,18
8765837169833364,2017-01-27,3
8665622000368954,2017-10-22,1
9908836306324451,2017-02-15,1
3075340901056111,2017-02-19,19
4704693419741104,2017-03-04,1
4136792800757649,2017-12-27,40
5364944368082328,2017-07-30,1
5743731003313133,2017-06-21,4
5743731003313133,2017-11-10,16
5743731003313133,2017-11-04,13
5743731003313133,2017-05-30,69
5743731003313133,2017-12-04,3
5558023077238627,2017-11-23,1
2343966144020463,2017-04-19,20
906369519361505,2017-02-04,1
8510519784935645,2017-12-17,22
8510519784935645,2017-12-10,18
8300056525962251,2017-12-01,13
8599921081158477,2017-11-10,8
7.7311E+15,2017-02-09,8
4444927685326488,2017-12-07,2
9215518454903916,2017-07-23,13
4424736677661212,2017-09-07,1
3296707250502605,2017-12-04,26
5.14046E+15,2017-12-12,1
1.8416E+15,2017-12-19,11
1.8416E+15,2017-09-19,27
1.8416E+15,2017-11-02,24
1.8416E+15,2017-10-25,15
1.8416E+15,2017-10-30,47
1.8416E+15,2017-08-12,18
1588423723853324,2017-10-31,1
3721294869697457,2017-11-19,4
4344968907304906,2017-12-10,8
7427706696421765,2017-06-23,10
1745061813050047,2017-12-07,12
929674230750685,2017-09-25,45
3652761798331167,2017-06-25,32
3652761798331167,2017-06-16,24
3652761798331167,2017-01-27,7
6795143078426991,2017-03-24,1
7414872733884171,2017-06-30,1
4136290084663673,2017-05-13,23
6448747542210966,2017-05-27,1
4.77352E+15,2017-03-06,88
4.77352E+15,2017-03-12,323
563133639664216,2017-03-29,18
9584417873224014,2017-01-25,1
1398880125135589,2017-05-11,1
1398880125135589,2017-05-14,3
8949867485141299,2017-07-05,24
5305269100281756,2017-06-06,3
6850694779094921,2017-07-06,23
2677887285443851,2017-12-09,23
8332614282267728,2017-11-22,25
8332614282267728,2017-12-15,41
8332614282267728,2017-11-12,20
775213076916417,2017-07-22,17
9965067844347669,2017-11-01,9
6.40347E+15,2017-12-29,17
9708056687751262,2017-08-22,1
5287378042012619,2017-12-28,1
1102067312310876,2017-04-28,1
7.51423E+15,2017-06-05,93
7.51423E+15,2017-01-29,6
7.51423E+15,2017-02-14,35
7.51423E+15,2017-06-09,28
6094203859146519,2017-10-25,1
8302113226924161,2017-04-05,11
5083127687119148,2017-10-24,1
5083127687119148,2017-09-07,4
6483788048940724,2017-03-28,7
3201988567194062,2017-07-14,9
3201988567194062,2017-07-29,10
3090950424552345,2017-03-27,24
3090950424552345,2017-03-16,5
6493886391659425,2017-10-14,8
1028390466489476,2017-09-08,14
